unique_id,itemId,source,source_name,is_company,rank,shop,title,link,main_img_url,local_img_path,min_price,max_price,median_price,mean_price,sku_count,height_display,sku_names,sku_prices
"mkt_184_1048436050589","1048436050589","market","天猫大盘",false,184,"喜临门官方旗舰店","喜临门官方A类厚席梦思偏硬垫乳胶黄麻弹簧床垫塔利亚新款","https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=1048436050589","market_images/184.jpg","market_images/184.jpg",1571.65,1911.65,1699.15,1727.48,6,"12.5~23cm","塔利亚Pro【双睡感/23CM】 | 塔利亚Plus【双睡感/22CM】 | 塔利亚Fit【硬睡感/20CM】 | 塔利亚Air【适中睡感/19CM】 | 塔利亚slim【双睡感/12.5CM】 | 塔利亚旗舰（不支持延迟发货）","1911.65 | 1784.15 | 1614.15 | 1614.15 | 1571.65 | 1869.15"
"mkt_185_1000667598371","1000667598371","market","天猫大盘",false,185,"林氏家居官方旗舰店","【门店同款0闷】林氏家居独立弹簧床垫家用双人透气床垫CDT505A","https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=1000667598371","market_images/185.jpg","market_images/185.jpg",2598.64,2598.64,2598.64,2598.64,1,"23cm","【分区护脊】透气易汗人群|偏硬|23cm","2598.64"
"mkt_186_735685444559","735685444559","market","天猫大盘",false,186,"晶爷床垫嘎嘎香","晶爷床垫品牌定制款环保黄麻床垫偏硬护脊床垫防螨亲肤3d床垫专拍","https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=735685444559","https://img.alicdn.com/bao/uploaded/i4/139439776/O1CN01qKqkj82M5Sy4JKl4H_!!139439776.jpg","market_images/186.jpg",9999,9999,9999,9999,23,"未标注","华夫格 | D-585 | D-985 | D-211 | 深坑3.0 | 睡眠精灵 | 斯里兰卡 | MS-233C | MS-233B | MS-858B | MS-068A | MS-003世纪梦 | MS-898A | MS-838B | MS-072 | MS-055A | 1992纪念版（纯手工） | 专家之选 | 005 | 逐梦(纯手工) | 宝格丽(纯手工) | 999 | 芯里美（全拆）","9999 | 9999 | 9999 | 9999 | 9999 | 9999 | 9999 | 9999 | 9999 | 9999 | 9999 | 9999 | 9999 | 9999 | 9999 | 9999 | 9999 | 9999 | 9999 | 9999 | 9999 | 9999 | 9999"
"mkt_187_876154059604","876154059604","market","天猫大盘",false,187,"林氏家居官方旗舰店","黑骑士林氏家居乳胶床垫国家补贴家用护脊独立弹簧硬180x200木业","https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=876154059604","https://img.alicdn.com/bao/uploaded/i1/143584903/O1CN01q39wNk1m5d1FfIcIz_!!4611686018427383431-0-item_pic.jpg","market_images/187.jpg",1028.23,1537.79,1338.24,1293.01,8,"21~25cm","(1)【黑骑士Plus·双睡】浅眠 三维深睡系统 睡更沉|正适中 反硬|25cm | (2)【黑骑士·双睡】上班族全身包裹放松|正软硬适中 反偏硬|25cm | (3)【黑骑士·乳胶】经典乳胶自然防螨 |软硬适中|23cm | (4)【黑骑士·3D芯】透气翻身不黏腻 百万支撑点|偏硬|25cm | (5)【黑骑士·果冻绵】偏爱软包裹|软硬适中|23cm | (6)【黑骑士·绵】青少年/老人脊椎守护|偏硬|21cm | (7)【家纺套餐】黑骑士Plus·双睡床垫+梦享记忆绵枕*2（贴合透气） | (8)【家纺套餐】黑骑士·双睡床垫+梦享记忆绵枕*2（贴合透气）","1438 | 1287.95 | 1168.38 | 1397.64 | 1028.23 | 1097.55 | 1537.79 | 1388.53"
"mkt_188_15290005941","15290005941","market","天猫大盘",false,188,"moonlightfamily旗舰店","月光之家天然黄麻床垫子家用儿童硬薄全拆乳胶椰棕1.8m榻榻米定制","https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=15290005941","https://img.alicdn.com/bao/uploaded/i3/919851856/O1CN01MGQTLIsLJgD32pKq_!!4611686018427384656-0-item_pic.jpg","market_images/188.jpg",698.7,2766,1298.8,1465.31,25,"5~22cm","硬麻系列：护腰护脊 推荐中老年、腰不好人群使用 | 硬麻A款= 5cm【软床垫加硬神器】2cm无胶S型黄麻 | 硬麻B款= 6cm【偏硬护脊】3cm无胶S型黄麻 | 硬麻C款= 8cm【偏硬护脊】5cm无胶S型黄麻 | 硬麻D款=10cm【偏硬护脊】7cm无胶S型黄麻 | 硬麻E款=12cm【偏硬护脊】9cm无胶S型黄麻 | 硬麻F款=15cm【偏硬护脊】12cm无胶S型黄麻 | 硬麻G款=18cm【偏硬护脊】15cm无胶S型黄麻 | 舒麻系列：适中释压 推荐青年、夫妻使用 | 舒麻A款= 8cm【2种软硬可调 适中+偏硬】2cm乳胶+3cm黄麻 | 舒麻B款=10cm【2种软硬可调 适中+偏硬】2cm乳胶+5cm黄麻 | 舒麻C款=12cm【2种软硬可调 适中+偏硬】2cm乳胶+7cm黄麻 | 舒麻D款=15cm【2种软硬可调 适中+偏硬】2cm乳胶+10cm黄麻 | 舒麻E款=20cm【2种软硬可调 适中+偏硬】2cm乳胶+15cm黄麻 | 透麻系列：透气排湿 推荐儿童、青少年使用 | 透麻A款= 8cm【2种软硬可调 适中+偏硬】2cm空气蜂窝+3cm黄麻 | 透麻B款=10cm【2种软硬可调 适中+偏硬】2cm空气蜂窝+5cm黄麻 | 透麻C款=12cm【2种软硬可调 适中+偏硬】2cm空气蜂窝+7cm黄麻 | 透麻D款=15cm【2种软硬可调 适中+偏硬】2cm空气蜂窝+10cm黄麻 | 透麻E款=20cm【2种软硬可调 适中+偏硬】2cm空气蜂窝+15cm黄麻 | 全家桶系列：全能百搭一步到位 适合大多数人使用 | 全家桶A款=10cm【3种软硬可调 微软+适中+偏硬】2cm空气蜂窝+2cm乳胶+3cm黄麻 | 全家桶B款=12cm【3种软硬可调 微软+适中+偏硬】2cm空气蜂窝+2cm乳胶+5cm黄麻 | 全家桶C款=16cm【3种软硬可调 微软+适中+偏硬】2cm空气蜂窝+2cm乳胶+9cm黄麻 | 全家桶D款=22cm【3种软硬可调 微软+适中+偏硬】2cm空气蜂窝+2cm乳胶+15cm黄麻","2766 | 698.7 | 798.15 | 898.45 | 998.75 | 1098.2 | 1298.8 | 1498.55 | 2766 | 998.75 | 1098.2 | 1198.5 | 1398.25 | 1598.85 | 2766 | 998.75 | 1098.2 | 1198.5 | 1398.25 | 1598.85 | 2766 | 1198.5 | 1298.8 | 1498.55 | 1698.3"
"mkt_189_527212547555","527212547555","market","天猫大盘",false,189,"慕思官方旗舰店","【经典版】慕思天然乳胶床垫十大慕斯名牌独立筒弹簧厚硬垫子家用","https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=527212547555","https://img.alicdn.com/bao/uploaded/i2/2066012447/O1CN01w5oDlT1TwmDihzf4D_!!4611686018427386143-0-item_pic.jpg","market_images/189.jpg",4091.05,4576.4,4288.68,4311.2,4,"20cm","经典1.0   (基础款)【软硬适中/20cm】舒适承托-MCW1-015 | 经典2.0   (升级款)【软硬适中/20cm】面料防螨升级-MCW1-083 | 经典3.0   (豪华款)【软硬适中/20cm】加厚天然乳胶-MCW1-105 | 经典Kids   (儿童款)【软硬适中/20cm】比利时进口乳胶-MKA2-031A","4091.05 | 4286.55 | 4576.4 | 4290.8"
"mkt_190_523212494530","523212494530","market","天猫大盘",false,190,"全友家居官方旗舰店","全友家居0胶水棕垫天然椰棕床垫硬垫子卧室家用榻榻米床垫180x200","https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=523212494530","https://img.alicdn.com/bao/uploaded/i3/685563493/O1CN012IRLYK1bfqZAXEpXw-685563493.png","market_images/190.jpg",543.76,1085,747.15,742.16,7,"6~10cm","(2)【椰棕洁净垫6H|叠加硬睡感】床垫（6cm厚） | (3)【椰棕洁净垫8H|全家适用】床垫（8cm厚） | (6)【椰棕贝壳垫max|可单独使用】床垫（10cm厚） | (7)【椰棕洁净折叠垫6H|搬运便利】（6cm厚） | (1)【105055K|护脊椰丝棉】床垫（6cm厚） | (4)【椰棕贝壳垫|抑菌防螨升级】床垫（8cm厚） | (5)【椰棕折叠贝壳垫|搬运便利】床垫（8cm厚）","543.76 | 645.15 | 883.15 | 543.76 | 1085 | 747.15 | 747.15"
"mkt_191_917007702246","917007702246","market","天猫大盘",false,191,"雅兰官方旗舰店","【雅兰60周年】雅兰国家补贴乳胶独袋弹簧床垫家用厚席梦思名牌","https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=917007702246","https://img.alicdn.com/bao/uploaded/i2/828233086/O1CN01yKW13j1YfRMpCoM1C-828233086.jpg","market_images/191.jpg",5230.9,6080.9,5655.9,5655.9,2,"未标注","雅兰60周年·六合·风·【享十年后免费换新&180天试睡】 | 雅兰60周年·六合·雅·【享十年后免费换新&180天试睡】","5230.9 | 6080.9"
"mkt_192_723653768843","723653768843","market","天猫大盘",false,192,"全友旗舰店","全友家居席梦思1米5单人弹簧乳胶床垫国家补贴180x200椰棕硬垫子","https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=723653768843","market_images/192.png","market_images/192.png",670.65,1206.15,925.65,920.34,8,"15~22cm","(1)椰岛0胶【经典护脊 双效支撑】床垫（21cm厚） | (2)椰岛Nova【Q弹抗扰 轻音舒睡】床垫（21cm厚） | (3)椰岛0胶·Pro【洁净升级 舒适护脊】床垫（20cm厚） | (5)椰岛Max【健康奢享 贴合深睡】床垫（20cm厚） | (7)椰岛0胶·Slim【小薄垫 高箱床标配】床垫（15cm厚） | (8)椰岛0胶·SE【3D黄麻 硬弹支撑】床垫（20cm厚） | (9)椰岛Promax【软硬皆有 双面舒睡】床垫（22cm厚） | (11)椰岛0胶·Pure【可视窗口 双面可睡】床垫（22cm厚）","772.65 | 1002.15 | 772.65 | 1002.15 | 670.65 | 849.15 | 1087.15 | 1206.15"
"mkt_193_833622515666","833622515666","market","天猫大盘",false,193,"麻大师旗舰店","麻大师豆芽双人席梦思硬床垫0胶天然S型黄麻护脊椎厚20cm卧室家用","https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=833622515666","https://img.alicdn.com/bao/uploaded/i1/2214226785163/O1CN01tW3GRF1o0hyjHfxFv_!!4611686018427384715-0-item_pic.jpg","market_images/193.jpg",1847.14,3106.84,2244.94,2344.39,6,"20~26cm","豆芽3.0 O胶【释压护脊+随心调节睡感+面层可拆晾晒】26CM | 豆芽3.0 O胶Pro【舒脊透气+随心调节睡感+面层可拆晾晒】26CM | 豆芽3.0经典 【护脊实力派/24cM】老少皆宜 | 豆芽3.0Air 【偏硬护脊/20CM】性价比拉满 | 豆芽3.0pro 【软硬适中/26CM】兼顾护脊&舒适 | 豆芽3.0旗舰Pro【实力护脊/26CM】透气又护脊","2775.34 | 3106.84 | 1847.14 | 1847.14 | 2244.94 | 2244.94"
"mkt_194_798777223341","798777223341","market","天猫大盘",false,194,"海马兰冠家具生活馆","五星酒店乳胶独立袋装弹簧压缩床垫180×200家用卧室超软加厚软垫","https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=798777223341","https://img.alicdn.com/bao/uploaded/i3/2377418597/O1CN01CRwhgE2DNU4UqvU8H_!!2377418597.jpg","market_images/194.png",439,1751,724,896.14,44,"12~30cm","希尔顿基础客房款20CM【适中稍硬】 | 希尔顿升级主卧款24CM【适中偏软】 | 希尔顿推荐主卧款26CM【舒适微硬】 | 希尔顿五星主卧款26CM【五星睡感】 | 希尔顿舒适零压款26CM【零压舒适】 | 希尔顿酒店双面款28CM【双面睡感】 | 希尔顿总统套房款30CM【顶级柔软】 | 希尔顿护脊护腰款22CM【护脊护腰】 | 【升级护脊护腰款】适中偏硬立体3D+PK保护棉（厚度20cm整张发货） | 【升级手工羊绒款】适中偏软羊绒+记忆棉（厚度24cm整张发货） | 【升级手工驼绒款】适中偏软驼绒+记忆棉（厚度24cm整张发货） | 榻榻米基础款12cm【软硬适中】 | 榻榻米plus款15cm【适中偏软】 | 榻榻米pro款15cm【适中偏软】 | 榻榻米护脊款15cm【适中偏硬】 | 榻榻米护脊升级15cm【适中偏硬】 | 榻榻米豪华款17cm【舒适柔软】 | 手工拉扣基础款22cm【适中偏硬】 | 手工拉扣升级款25cm【柔软适中】 | 手工拉扣酒店款28cm【适中偏软】 | 手工拉扣顶奢款30cm【云端包裹】 | 升级顶垫单独购买 | 希尔顿基础客房款20CM【适中稍硬】 | 希尔顿升级主卧款24CM【适中偏软】 | 希尔顿推荐主卧款26CM【舒适微硬】 | 希尔顿五星主卧款26CM【五星睡感】 | 希尔顿舒适零压款26CM【零压舒适】 | 希尔顿酒店双面款28CM【双面睡感】 | 希尔顿总统套房款30CM【顶级柔软】 | 希尔顿护脊护腰款22CM【护脊护腰】 | 【升级护脊护腰款】适中偏硬立体3D+PK保护棉（厚度20cm整张发货） | 【升级手工羊绒款】适中偏软羊绒+记忆棉（厚度24cm整张发货） | 【升级手工驼绒款】适中偏软驼绒+记忆棉（厚度24cm整张发货） | 榻榻米基础款12cm【软硬适中】 | 榻榻米plus款15cm【适中偏软】 | 榻榻米pro款15cm【适中偏软】 | 榻榻米护脊款15cm【适中偏硬】 | 榻榻米护脊升级15cm【适中偏硬】 | 榻榻米豪华款17cm【舒适柔软】 | 手工拉扣基础款22cm【适中偏硬】 | 手工拉扣升级款25cm【柔软适中】 | 手工拉扣酒店款28cm【适中偏软】 | 手工拉扣顶奢款30cm【云端包裹】 | 升级顶垫单独购买","439 | 549 | 579 | 599 | 619 | 719 | 679 | 659 | 749 | 849 | 949 | 659 | 679 | 699 | 729 | 749 | 769 | 1390 | 1575 | 1663 | 1751 | 1663 | 439 | 549 | 579 | 599 | 619 | 719 | 679 | 659 | 749 | 849 | 949 | 659 | 679 | 699 | 729 | 749 | 769 | 1390 | 1575 | 1663 | 1751 | 1663"
"mkt_195_959562210596","959562210596","market","天猫大盘",false,195,"朗漫德旗舰店","天然黄麻床垫子硬家用卧室S型精细婴儿童护脊椰棕乳胶m榻榻米定制","https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=959562210596","market_images/195.jpg","market_images/195.jpg",308,985,607,634.82,68,"6~15cm","可定制尺寸，详情咨询旺旺 | 面拆/偏硬6CM=3cm黄麻3E椰棕+抗菌防螨面料 | 面拆/偏硬8CM=5cm黄麻3E椰棕+抗菌防螨面料 | 面拆/偏硬10CM=7cm黄麻3E椰棕+抗菌防螨面料 | 面拆/偏硬15CM=12cm黄麻3E椰棕+抗菌防螨面料 | 面拆/适中7CM=1cm乳胶+3cm黄麻3E椰棕+抗菌防螨面料 | 面拆/适中9CM=1cm乳胶+5cm黄麻3E椰棕+抗菌防螨面料 | 面拆/适中11CM=1cm乳胶+7cm黄麻3E椰棕+抗菌防螨面料 | 面拆/适中14CM=1cm乳胶+10cm黄麻3E椰棕+抗菌防螨面料 | 面拆/舒适8CM=2cm乳胶+3cm黄麻3E椰棕+抗菌防螨面料 | 面拆/舒适10CM=2cm乳胶+5cm黄麻3E椰棕+抗菌防螨面料 | 面拆/舒适12CM=2cm乳胶+7cm黄麻3E椰棕+抗菌防螨面料 | 面拆/舒适15CM=2cm乳胶+10cm黄麻3E椰棕+抗菌防螨面料 | 【S型黄麻】偏硬6CM=3cmS黄麻+抗菌防螨面料 | 【S型黄麻】偏硬8CM=5cmS黄麻+抗菌防螨面料 | 【S型黄麻】偏硬10CM=7cmS黄麻+抗菌防螨面料 | 【S型黄麻】偏硬13CM=10cmS黄麻+抗菌防螨面料 | 【S型黄麻】适中7CM=1cm乳胶+3cmS黄麻+抗菌防螨面料 | 【S型黄麻】适中9CM=1cm乳胶+5cmS黄麻+抗菌防螨面料 | 【S型黄麻】适中11CM=1cm乳胶+7cmS黄麻+抗菌防螨面料 | 【S型黄麻】适中14CM=1cm乳胶+10cmS黄麻+抗菌防螨面料 | 【S型黄麻】舒适8CM=2cm乳胶+3cmS黄麻+抗菌防螨面料 | 【S型黄麻】舒适10CM=2cm乳胶+5cmS黄麻+抗菌防螨面料 | 【S型黄麻】舒适12CM=2cm乳胶+7cmS黄麻+抗菌防螨面料 | 【S型黄麻】舒适15CM=2cm乳胶+10cmS黄麻+抗菌防螨面料 | 【适中升级】7CM=1cm新乳棉+3cmS黄麻+抗菌防螨面料 | 【适中升级】9CM=1cm新乳棉+5cmS黄麻+抗菌防螨面料 | 【适中升级】11CM=1cm新乳棉+7cmS黄麻+抗菌防螨面料 | 【适中升级】14CM=1cm新乳棉+10cmS黄麻+抗菌防螨面料 | 【舒适升级】8CM=2cm新乳棉+3cmS黄麻+抗菌防螨面料 | 【舒适升级】10CM=2cm新乳棉+5cmS黄麻+抗菌防螨面料 | 【舒适升级】12CM=2cm新乳棉+7cmS黄麻+抗菌防螨面料 | 【舒适升级】15CM=2cm新乳棉+10cmS黄麻+抗菌防螨面料 | 【透气升级】10CM=2cm3D+5cmS黄麻+抗菌防螨面料 | 可定制尺寸，详情咨询旺旺 | 面拆/偏硬6CM=3cm黄麻3E椰棕+抗菌防螨面料 | 面拆/偏硬8CM=5cm黄麻3E椰棕+抗菌防螨面料 | 面拆/偏硬10CM=7cm黄麻3E椰棕+抗菌防螨面料 | 面拆/偏硬15CM=12cm黄麻3E椰棕+抗菌防螨面料 | 面拆/适中7CM=1cm乳胶+3cm黄麻3E椰棕+抗菌防螨面料 | 面拆/适中9CM=1cm乳胶+5cm黄麻3E椰棕+抗菌防螨面料 | 面拆/适中11CM=1cm乳胶+7cm黄麻3E椰棕+抗菌防螨面料 | 面拆/适中14CM=1cm乳胶+10cm黄麻3E椰棕+抗菌防螨面料 | 面拆/舒适8CM=2cm乳胶+3cm黄麻3E椰棕+抗菌防螨面料 | 面拆/舒适10CM=2cm乳胶+5cm黄麻3E椰棕+抗菌防螨面料 | 面拆/舒适12CM=2cm乳胶+7cm黄麻3E椰棕+抗菌防螨面料 | 面拆/舒适15CM=2cm乳胶+10cm黄麻3E椰棕+抗菌防螨面料 | 【S型黄麻】偏硬6CM=3cmS黄麻+抗菌防螨面料 | 【S型黄麻】偏硬8CM=5cmS黄麻+抗菌防螨面料 | 【S型黄麻】偏硬10CM=7cmS黄麻+抗菌防螨面料 | 【S型黄麻】偏硬13CM=10cmS黄麻+抗菌防螨面料 | 【S型黄麻】适中7CM=1cm乳胶+3cmS黄麻+抗菌防螨面料 | 【S型黄麻】适中9CM=1cm乳胶+5cmS黄麻+抗菌防螨面料 | 【S型黄麻】适中11CM=1cm乳胶+7cmS黄麻+抗菌防螨面料 | 【S型黄麻】适中14CM=1cm乳胶+10cmS黄麻+抗菌防螨面料 | 【S型黄麻】舒适8CM=2cm乳胶+3cmS黄麻+抗菌防螨面料 | 【S型黄麻】舒适10CM=2cm乳胶+5cmS黄麻+抗菌防螨面料 | 【S型黄麻】舒适12CM=2cm乳胶+7cmS黄麻+抗菌防螨面料 | 【S型黄麻】舒适15CM=2cm乳胶+10cmS黄麻+抗菌防螨面料 | 【适中升级】7CM=1cm新乳棉+3cmS黄麻+抗菌防螨面料 | 【适中升级】9CM=1cm新乳棉+5cmS黄麻+抗菌防螨面料 | 【适中升级】11CM=1cm新乳棉+7cmS黄麻+抗菌防螨面料 | 【适中升级】14CM=1cm新乳棉+10cmS黄麻+抗菌防螨面料 | 【舒适升级】8CM=2cm新乳棉+3cmS黄麻+抗菌防螨面料 | 【舒适升级】10CM=2cm新乳棉+5cmS黄麻+抗菌防螨面料 | 【舒适升级】12CM=2cm新乳棉+7cmS黄麻+抗菌防螨面料 | 【舒适升级】15CM=2cm新乳棉+10cmS黄麻+抗菌防螨面料 | 【透气升级】10CM=2cm3D+5cmS黄麻+抗菌防螨面料","308 | 308 | 334 | 404 | 607 | 448 | 484 | 545 | 668 | 510 | 545 | 748 | 880 | 396 | 457 | 624 | 774 | 519 | 598 | 765 | 924 | 607 | 704 | 818 | 985 | 519 | 598 | 765 | 924 | 607 | 704 | 818 | 985 | 704 | 308 | 308 | 334 | 404 | 607 | 448 | 484 | 545 | 668 | 510 | 545 | 748 | 880 | 396 | 457 | 624 | 774 | 519 | 598 | 765 | 924 | 607 | 704 | 818 | 985 | 519 | 598 | 765 | 924 | 607 | 704 | 818 | 985 | 704"
"mkt_196_949738402009","949738402009","market","天猫大盘",false,196,"SLEEMON喜临门家具旗舰店","【大白垫】城市爱情席梦思弹簧乳胶椰棕榈软硬舒脊家用床垫","https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=949738402009","https://img.alicdn.com/bao/uploaded/i2/2220263286231/O1CN01IOHV1D1vtqzVazZ32_!!4611686018427381207-0-item_pic.jpg","market_images/196.jpg",1036.15,1316.65,1189.15,1189.15,6,"20~24cm","大白垫 软硬两睡款【双睡感/21CM】(一面舒适 一面撑脊) | 大白H 适中款【单睡感/23CM】 双效支撑 老少皆宜 | 大白lite H1硬睡感【单面睡/21CM】黄麻舒脊 抗菌防螨 | 大白舒脊偏硬款【单睡感/20CM】(舒脊乳胶 抗菌防螨) | 大白pro硬睡感【单面睡/24CM】双层黄麻 双重支撑 | 大白plus 【双睡感/22CM】不支持延迟发货","1231.65 | 1036.15 | 1146.65 | 1104.15 | 1299.65 | 1316.65"
"mkt_197_972907294650","972907294650","market","天猫大盘",false,197,"喜临门官方旗舰店","【店播专享】喜临门白骑士slim床垫乳胶黄麻记忆棉偏硬薄床垫H","https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=972907294650","https://img.alicdn.com/bao/uploaded/i1/387542955/O1CN01EQ2TCK1XhRTkqsc1i_!!4611686018427383723-0-item_pic.jpg","market_images/197.jpg",1401.65,1401.65,1401.65,1401.65,2,"未标注","【薄垫】白骑士slim 0胶款 | 【薄垫】白骑士slim 双睡款","1401.65 | 1401.65"
